id,var_rpta_alt,prob_uno
302669#953904#126438,0,0.37395
258929#464712#615630,0,0.35973
611549#700324#380018,0,0.34217
600153#269536#813475,1,0.61119
339501#33489#1071541,1,0.62107
507536#327308#755819,0,0.42166
218163#847642#232700,0,0.27044
240114#542706#537636,1,0.59326
482083#406105#673818,1,0.63643
332556#173056#915067,0,0.46898
437718#820797#259545,0,0.41496
511137#651343#428999,0,0.38283
91541#150527#937568,0,0.34071
344#519159#561183,1,0.63612
246504#142994#945103,1,0.68472
308172#29024#728162,0,0.16373
229345#517132#563210,1,0.54881
333506#879242#201100,0,0.27323
195539#812110#268232,1,0.50151
88137#732874#347468,0,0.38866
319509#297678#785426,0,0.44408
66191#1038868#41474,1,0.68680
330745#148436#939660,0,0.49083
15289#482527#597815,1,0.61714
380026#423093#656892,1,0.66517
450233#450735#629633,0,0.41246
22300#406579#673342,0,0.37225
122539#724512#355830,0,0.39220
248020#1030520#49822,0,0.29205
603495#496919#583423,0,0.25321
436916#556004#524338,0,0.28719
427458#728115#352227,0,0.45955
489406#141174#946929,0,0.42371
165479#134593#953473,0,0.45659
217876#617929#462413,0,0.41035
451690#623464#456878,0,0.47194
104586#709019#371323,1,0.87279
153354#996987#83355,0,0.39957
338794#486363#593979,0,0.17744
199170#309489#773639,1,0.54755
1025#814304#266038,0,0.29465
555708#807805#272537,0,0.28526
229817#995747#84595,0,0.35413
122638#358722#721138,0,0.39015
270560#160328#927773,0,0.36719
86166#980447#99895,1,0.87883
129681#318893#764243,1,0.52051
441858#2877#1075746,0,0.16170
509932#62010#1042975,0,0.24638
127385#475580#604762,0,0.33297
93330#178496#909628,1,0.55451
196188#717762#362580,1,0.56541
46113#462579#617763,1,0.68621
30244#449709#630663,1,0.53172
265337#968765#111577,1,0.57404
217279#133910#954103,1,0.61357
425186#38087#1067000,1,0.68002
54306#773121#307221,0,0.40753
109155#481633#598709,0,0.28636
143445#447755#632596,0,0.29994
274906#797910#282432,1,0.56229
596732#737277#343065,0,0.23255
157375#593008#487334,0,0.49731
155743#454933#625411,0,0.30189
606512#108705#979088,0,0.15265
551959#809494#270848,1,0.66108
315760#525711#554631,0,0.38575
573074#794066#286276,0,0.31067
336293#855674#224668,1,0.54653
262641#383404#696449,0,0.36065
607727#472168#608174,0,0.18492
304763#568499#511843,0,0.44579
515960#364993#714862,0,0.40786
436666#838657#241685,0,0.39081
324114#1043206#37136,0,0.30005
231811#419294#660696,0,0.34895
486901#764372#315970,0,0.29080
634436#773993#306349,1,0.53781
1210#718377#361965,1,0.52173
395407#607213#473129,0,0.37728
124302#762127#318215,1,0.59578
455994#1011334#69008,1,0.64574
170638#720167#360175,0,0.32744
351116#3026#1079390,0,0.17093
290530#807190#273152,0,0.45422
184560#311122#772015,1,0.58905
87347#891392#188950,0,0.36213
394934#603762#476580,1,0.64433
52055#5621#1072396,0,0.25172
265200#599639#480703,0,0.29696
339114#647267#433075,0,0.48446
292757#811405#268937,0,0.48403
54885#42782#1062029,0,0.39155
609052#867611#212731,0,0.40199
533885#1027710#52632,0,0.31909
363786#158801#929310,0,0.31028
299796#528329#552013,1,0.57934
525248#108880#978918,1,0.55159
589508#269795#813216,0,0.37833
477591#640799#439543,1,0.78079
276428#507739#572603,0,0.22034
162579#440390#639915,0,0.48136
614142#587853#492489,1,0.71515
212250#998553#81789,0,0.17992
461557#415426#664528,1,0.63824
178458#622927#457415,0,0.28240
371772#599050#481292,1,0.81571
581495#217604#865169,0,0.43526
354796#557291#523051,0,0.31470
191688#781178#299164,0,0.41840
465222#217011#865759,0,0.40829
239083#937240#143102,0,0.29176
170011#855312#225030,0,0.39677
213488#477503#602839,0,0.21499
552403#260946#822038,1,0.55858
419982#749133#331209,0,0.22480
519849#638158#442184,0,0.17627
125818#82344#1022904,0,0.15233
148959#866866#213476,0,0.41617
248650#385035#694823,0,0.44283
172990#898123#182219,0,0.44668
84808#269384#813628,1,0.84780
43355#488515#591827,0,0.40045
110884#901296#179046,0,0.19340
608665#359257#720605,1,0.66823
338055#69475#1035578,0,0.45199
398356#281897#801150,0,0.25164
56220#944115#136227,0,0.29401
359005#1027413#52929,0,0.39260
541034#342682#737977,0,0.45830
366026#227562#855268,1,0.57061
534615#335608#744977,1,0.79281
105927#500979#579363,0,0.36541
236090#138170#949926,0,0.41816
273585#306895#776223,0,0.39872
304223#94842#992932,1,0.52051
118925#183439#904700,1,0.63105
198734#166113#922007,0,0.25656
226513#202878#882354,1,0.60016
250411#455984#624344,0,0.46400
260018#707023#373319,0,0.43987
475680#928316#152026,0,0.27953
140042#450032#630342,1,0.77083
451881#733777#346565,0,0.37781
280747#296070#787034,1,0.51777
282020#977302#103040,0,0.20612
444760#1063690#16652,0,0.23451
234566#732507#347835,0,0.43253
556214#712890#367452,0,0.23432
448142#538971#541371,0,0.30607
545509#783542#296800,0,0.26804
97989#303770#779336,1,0.66604
117598#796901#283441,0,0.26141
598126#532083#548259,0,0.46862
385215#830678#249664,0,0.24194
322674#363626#716223,1,0.65237
451716#623480#456862,0,0.27935
105670#688098#392244,1,0.64695
339102#244593#838405,0,0.48249
245463#992787#87555,0,0.41882
398872#707988#372354,0,0.27544
590375#1075458#4884,0,0.33538
619868#399351#680561,0,0.38260
217925#521065#559277,0,0.49182
16806#823561#256781,0,0.42617
210999#42830#1061980,1,0.57372
29344#850475#229867,0,0.26137
588084#754388#325954,0,0.40334
579631#401197#678718,0,0.24594
612185#331085#749476,0,0.46337
548296#56833#1048116,0,0.44137
596857#665816#414526,0,0.35345
546660#254305#828687,0,0.31985
162848#1067452#12890,0,0.47762
275825#1065834#14508,0,0.34132
343555#1033667#46675,0,0.41876
410650#605835#474507,0,0.13209
391308#606159#474183,0,0.43700
52956#511683#568659,0,0.46626
279375#536484#543858,0,0.39412
576628#981592#98750,0,0.31574
594826#198009#890255,0,0.34748
289509#456862#623459,0,0.31545
325636#835225#245117,1,0.70687
590184#1053660#26682,0,0.33816
521751#635789#444553,0,0.34518
538265#851042#229300,0,0.35393
221714#820545#259797,0,0.36029
165774#530486#549856,0,0.40452
520545#226016#856797,0,0.41651
139840#1006018#74324,0,0.32717
110185#836391#243951,0,0.46160
244030#872689#207653,1,0.51202
365952#182194#905940,0,0.49178
591133#50359#1054508,0,0.40081
103836#103870#983901,1,0.64574
163064#823081#257261,0,0.47375
427930#547474#532868,0,0.39541
474906#162806#925307,0,0.36335
516771#982031#98311,1,0.66053
109239#46206#1058623,0,0.32446
276877#859830#220512,0,0.29794
621799#334654#745931,1,0.52108
402920#185763#902384,1,0.70005
400385#715237#365105,0,0.41221
625195#320867#762290,1,0.79919
462638#1008499#71843,0,0.45378
19213#303054#780059,0,0.46486
368888#603790#476552,0,0.34323
84696#496300#584042,0,0.39918
293933#653213#427129,1,0.67570
293223#360390#719472,1,0.50709
577567#1038783#41559,0,0.26132
182155#596360#483982,1,0.67538
568262#477453#602889,1,0.63850
13673#15254#1073283,1,0.60875
287046#563763#516579,1,0.57403
581826#795884#284458,0,0.39942
238090#869565#210777,0,0.45381
154603#730545#349797,0,0.39978
122971#947084#133258,0,0.28262
390430#163995#924124,1,0.59166
224369#109265#978534,0,0.32311
262989#232996#849836,1,0.50653
213658#687769#392573,1,0.74097
588259#673395#406947,0,0.39037
442730#613995#466347,1,0.52276
352486#310173#772967,0,0.37083
555872#283656#799395,0,0.46719
503311#627814#452528,0,0.28096
212155#552811#527531,0,0.47010
386734#291905#791152,0,0.38686
250079#748285#332057,0,0.28315
387338#591562#488780,1,0.65773
66447#851959#228383,0,0.13762
416136#407131#672789,0,0.29146
322805#908145#172197,0,0.31676
430567#808928#271414,1,0.56527
247464#535132#545210,0,0.14615
259994#869290#211052,0,0.18387
4322#836260#244082,0,0.43514
473802#131235#956615,1,0.50132
473802#107503#956615,1,0.50132
325368#289726#793334,0,0.40190
71388#832480#247862,1,0.75509
43723#544176#536166,1,0.70477
231762#1057478#22864,0,0.42941
466462#783475#296867,0,0.43188
130752#564464#515878,1,0.58803
173315#129013#958838,0,0.25407
30699#1052562#27780,0,0.48356
44564#768071#312271,1,0.74747
320931#714208#366134,0,0.38176
123281#359850#720012,0,0.47019
66299#968503#111839,0,0.43976
269789#334603#745986,0,0.42461
172513#1017229#63113,0,0.49032
31931#556463#523879,0,0.31691
459425#959852#120490,0,0.28096
69887#304831#778274,1,0.51913
261489#971998#108344,0,0.19800
390848#74063#1030984,0,0.48678
482376#319904#763245,0,0.44181
238901#781708#298634,0,0.38474
192046#122343#965473,0,0.36250
527756#573801#506541,0,0.29262
329895#273025#809991,1,0.55753
235860#1031203#49139,0,0.46802
507876#1070145#10197,1,0.55899
188959#607468#472874,0,0.30129
38683#281719#801329,0,0.29409
434473#77077#1028005,0,0.37293
474487#172628#915498,1,0.55521
284368#196646#891614,1,0.62136
383206#285697#797360,1,0.67720
133704#918488#161854,0,0.18953
515060#224224#858579,1,0.66695
219821#313876#769262,0,0.48241
349353#289027#794036,1,0.50254
452566#82258#1022990,1,0.51755
54675#1010879#69463,0,0.40169
406698#146346#941749,0,0.38500
22244#154506#933609,0,0.39602
227059#723871#356471,0,0.34282
176012#768731#311611,0,0.27316
374460#199169#889097,0,0.34349
404411#273148#809869,0,0.40461
498238#554109#526233,1,0.58803
499482#307251#775873,1,0.53075
466696#176894#911212,1,0.52140
132226#45632#1059199,0,0.27162
58904#632364#447978,0,0.17715
245145#1050693#29649,0,0.39150
316434#463602#616740,0,0.06723
529229#841822#238520,0,0.21339
148911#79186#1025972,0,0.38746
397760#242136#840879,0,0.44561
393266#512933#567409,0,0.22314
178238#977851#102491,0,0.38910
208460#672370#407972,1,0.55341
429149#18619#997171,0,0.23911
273624#612670#467672,0,0.19144
54092#1079931#411,0,0.36021
164412#518464#561878,0,0.41424
323472#246368#836628,1,0.53695
63213#472549#607793,0,0.40320
456117#540128#540214,1,0.54159
179223#471696#608646,0,0.33859
279924#150070#938023,0,0.35982
627005#323561#759570,0,0.44792
300488#843151#237191,1,0.51237
302441#1041486#38856,0,0.36313
405029#393244#686661,0,0.38866
243007#521332#559010,1,0.72903
362314#42415#1062395,0,0.39643
320342#1046600#33742,1,0.64465
104304#92997#994771,0,0.35763
243063#947536#132806,1,0.72446
122097#103009#984762,0,0.49726
545902#325251#757879,0,0.42591
215252#686507#393835,0,0.25075
548040#672731#407611,1,0.59504
497008#231304#851531,0,0.45934
18159#100676#987102,0,0.45596
267078#663804#416538,0,0.46105
543757#554243#526099,1,0.65442
308966#748124#332218,0,0.13391
232161#253704#829295,1,0.70461
503414#627806#452536,0,0.27677
543259#394465#685448,0,0.42503
207089#106349#981435,0,0.48455
278366#565468#514874,1,0.62604
522307#467721#612621,0,0.29663
83071#783893#296449,0,0.30638
16373#244194#838804,0,0.26858
212062#45174#1059650,0,0.25214
158174#8236#1002391,0,0.20922
304263#953836#126506,0,0.35228
396111#369241#710618,1,0.67911
191946#310342#772798,0,0.46005
214136#727054#353288,0,0.47649
461128#240788#842232,1,0.57579
616971#881509#198833,0,0.17599
225030#532223#548119,0,0.43117
461150#868408#211934,0,0.35031
35216#1027211#53131,0,0.33856
28847#271007#812002,1,0.52649
125189#252322#830685,1,0.51206
566832#94870#992905,0,0.39779
537032#195752#892504,0,0.33538
553127#640383#439959,1,0.53843
172951#540592#539750,0,0.28466
75886#946470#133872,0,0.33485
31448#831927#248415,0,0.20921
152105#854765#225577,1,0.60563
38386#49419#1055411,1,0.52979
625064#71819#1033245,0,0.46495
442832#136511#951589,0,0.41868
615809#246955#836042,0,0.47786
97679#672999#407343,0,0.29077
583542#274265#808756,0,0.41913
401557#749048#331294,0,0.28629
633995#73268#1031785,0,0.46731
371901#40318#1064776,0,0.36410
498619#261953#821032,0,0.32104
609132#215971#866797,1,0.62072
247640#901242#179100,0,0.43577
456201#676085#404257,0,0.42946
156111#1061012#19330,0,0.27138
147021#841354#238988,0,0.15635
252109#90525#1014808,0,0.37637
309505#29255#728603,0,0.42824
142907#507676#572666,0,0.37321
74745#702357#377985,1,0.71032
45954#235173#847706,1,0.63967
206462#414401#665525,1,0.72403
81489#529148#551194,1,0.72020
389474#844120#236222,1,0.73773
540508#992381#87961,0,0.39949
503974#304197#778909,0,0.48617
277820#622176#458166,0,0.32698
50974#607699#472643,1,0.62568
24821#551814#528528,0,0.31668
384795#609868#470474,0,0.49601
123851#986582#93760,0,0.16709
98632#703702#376640,0,0.49542
442724#952949#127393,1,0.59597
336083#425498#654479,1,0.67861
292949#175668#912431,0,0.39578
105881#111522#976283,1,0.59465
118312#537937#542405,0,0.07803
50959#706842#373500,0,0.36092
492724#468941#611401,0,0.25060
17851#637009#443333,0,0.27025
235314#154585#933530,0,0.39387
21709#322730#760406,1,0.51037
446006#246367#836629,1,0.52225
23404#549222#531120,0,0.48097
224379#620855#459487,0,0.32498
226853#469733#610609,1,0.71077
477385#1989#1072822,0,0.39136
112796#110634#977173,1,0.50876
154785#128259#959592,1,0.66826
265963#395472#684439,0,0.34772
430086#928574#151768,0,0.25819
373107#594543#485799,0,0.35946
183756#995956#84386,1,0.56128
539058#137704#950401,0,0.41304
557647#438139#642162,0,0.49934
108675#689328#391014,0,0.25461
41647#113770#974045,0,0.21710
215008#501003#579339,1,0.65060
391288#398548#681363,0,0.35056
305405#29781#1008287,1,0.63996
577832#50712#1054180,1,0.56959
115652#1019297#61045,0,0.43069
320715#437563#642734,1,0.69347
221296#356708#723154,0,0.40146
94835#856082#224260,0,0.35560
60193#729892#350450,0,0.36481
26191#749814#330528,0,0.38980
422428#776997#303345,0,0.37659
536348#330207#750496,1,0.60868
190196#87743#1017546,0,0.40804
352529#584565#495777,1,0.62966
369466#716163#364179,1,0.53610
403748#1432#1074884,0,0.42252
71868#29191#728186,0,0.39327
562202#879716#200626,1,0.66348
15993#612950#467392,0,0.27168
363551#1052369#27973,1,0.64018
245977#739539#340803,1,0.55336
276071#1039777#40565,1,0.62040
544211#6800#1008645,1,0.62575
330326#809065#271277,0,0.46108
622409#120220#967604,0,0.22951
610789#165926#922192,0,0.26372
39658#946567#133775,0,0.32557
469863#728859#351483,0,0.32211
392025#512469#567873,0,0.39069
462603#43056#1061758,0,0.45630
10918#341444#739207,0,0.37976
28998#401742#678174,0,0.28568
76322#824906#255436,0,0.47969
21163#851765#228577,0,0.33603
569033#78260#1026856,0,0.42546
30628#787895#292447,0,0.30763
560213#500179#580163,1,0.56752
201117#409551#670370,0,0.27900
20145#183253#904885,1,0.65000
358439#264820#818170,1,0.61088
270687#5840#875952,1,0.59741
248154#709043#371299,0,0.32511
304158#953738#126604,1,0.58709
14829#420770#659220,0,0.49739
512216#795116#285226,1,0.52672
624209#587809#492533,1,0.64717
68833#648638#431704,0,0.48921
612701#401208#678707,1,0.51226
137299#125897#961936,0,0.38554
395859#263506#819483,0,0.47090
546857#995678#84664,0,0.22859
52987#909392#170950,0,0.32277
603390#379681#700173,0,0.37128
403768#472350#607992,0,0.48442
1824#557997#522345,0,0.47967
208550#471628#608714,0,0.48703
58407#357469#722395,1,0.63191
55260#245097#837898,1,0.67767
522369#373747#706106,1,0.55765
311758#21683#998609,1,0.68008
147190#866795#213547,1,0.51594
361058#470326#610016,0,0.28304
597117#171853#916273,0,0.44140
125556#794661#285681,0,0.15465
444666#57077#1047879,0,0.49248
564955#74273#1030777,0,0.41305
120571#307931#775190,0,0.44981
388052#962469#117873,1,0.69731
205654#488300#592042,0,0.25345
288479#492667#587675,0,0.25163
22858#196748#891512,0,0.48519
434625#356512#723351,0,0.47823
528695#245613#837383,1,0.54193
397074#812078#268264,0,0.34772
499422#962747#117595,0,0.25431
611018#1035818#44524,0,0.37432
271148#791650#288692,0,0.42546
587700#381121#698735,0,0.41707
391867#835226#245116,0,0.43000
207539#492220#588122,1,0.74364
332800#790750#289592,1,0.69081
86515#45644#1059187,1,0.64544
585098#869437#210905,0,0.25725
517239#712530#367812,0,0.27737
281724#635302#445040,0,0.30060
14898#284546#798510,0,0.37402
380394#252521#830490,1,0.64823
84477#889050#191292,1,0.67329
620334#753137#327205,0,0.24663
334964#217464#865311,1,0.82132
104734#178389#909731,0,0.28103
577832#436570#643696,1,0.65972
385337#990184#90158,0,0.35711
311074#526054#554288,0,0.09931
219452#142718#945380,0,0.43788
232057#558589#521753,0,0.17070
373073#811692#268650,1,0.79493
240735#336116#744470,0,0.42559
451961#1077035#3307,0,0.45163
213246#656188#424154,1,0.53269
118540#988531#91811,1,0.62226
305431#830898#249444,0,0.42027
257360#183760#904375,1,0.50225
136809#1063335#17007,0,0.28653
67458#791107#289235,0,0.33392
49997#9246#1077445,0,0.19725
392487#174304#913809,1,0.65086
132344#1031508#48834,0,0.23232
140793#589965#490377,0,0.39510
488064#993300#87042,0,0.35093
275554#108784#979012,1,0.63622
202831#988356#91986,1,0.51265
167745#10820#1008008,0,0.35096
309404#525681#554661,1,0.52119
279218#522108#558234,0,0.30783
350893#720353#359989,0,0.31146
154890#1073966#6376,1,0.52960
224748#1008596#71746,0,0.30505
469841#1036418#43924,1,0.57780
121948#424510#655473,0,0.39640
174288#138794#949301,1,0.59257
285233#198403#889860,1,0.66998
103017#214421#868338,1,0.52548
130404#393878#686029,1,0.67797
267155#801115#279227,0,0.35700
283855#630697#449645,0,0.26607
203625#475546#604796,0,0.41710
175592#377757#702103,0,0.25108
620440#944512#135830,0,0.32689
26796#602#1012881,0,0.27446
407241#274576#808445,1,0.76488
495688#774296#306046,1,0.68515
187995#611777#468565,1,0.69255
17995#637090#443252,0,0.38535
569928#842172#238170,0,0.24171
328131#148393#939703,1,0.54539
324476#1045039#35303,1,0.72412
195861#1046497#33845,1,0.50445
552213#7825#1074292,0,0.23085
408778#967474#112868,0,0.34734
394856#401573#678342,0,0.28085
