nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
421075,391074,688831,202401
428064,123675,964151,202401
580445,634256,446086,202401
478243,365427,714428,202401
200806,700452,379890,202401
452068,623479,456863,202401
250857,1005022,75320,202401
101843,187098,901049,202401
163058,1068657,11685,202401
471298,89617,1015695,202401
243629,948293,132049,202401
277166,859785,220557,202401
199456,968969,111373,202401
414574,202483,882751,202401
200789,869816,210526,202401
560317,250145,832853,202401
187205,351055,729713,202401
585569,795799,284543,202401
571453,373726,706128,202401
540461,691518,388824,202401
596923,659085,421257,202401
614669,431606,648451,202401
514380,343327,737337,202401
277741,766187,314155,202401
533125,664104,416238,202401
571672,629730,450612,202401
554031,689184,391158,202401
632785,271883,811133,202401
476183,949602,130740,202401
502500,464940,615402,202401
450923,845558,234784,202401
167842,955462,124880,202401
140869,982491,97851,202401
193232,1006859,73483,202401
208084,663622,416720,202401
181435,464350,615992,202401
172371,296734,786365,202401
38352,417084,662911,202401
460681,636423,443919,202401
200785,700488,379854,202401
193129,437977,642317,202401
140491,295579,787517,202401
46525,158871,929239,202401
11008,463873,616469,202401
100741,411799,668120,202401
481243,302308,780807,202401
604553,683334,397008,202401
472618,673852,406490,202401
80845,245650,837346,202401
518905,219598,863193,202401
203922,443105,637205,202401
615692,1022828,57514,202401
573053,390996,688910,202401
50224,767522,312820,202401
263746,575539,504803,202401
19564,1028329,52013,202401
436611,1003798,76544,202401
107499,474898,605444,202401
547322,97006,990766,202401
482557,493110,587232,202401
270200,349402,731354,202401
34743,791361,288981,202401
189410,591263,489079,202401
433819,597245,483097,202401
135910,838641,241701,202401
484133,182731,905403,202401
248173,388399,691454,202401
257277,422072,657916,202401
392726,607908,472434,202401
440139,1040958,39384,202401
60634,255574,827408,202401
465470,267196,815813,202401
117492,667851,412491,202401
440385,590956,489386,202401
586321,484618,595724,202401
127817,1014865,65477,202401
610187,536803,543539,202401
123561,615325,465017,202401
149727,598013,482329,202401
72226,206870,875795,202401
225115,370512,709334,202401
577339,871018,209324,202401
146459,675756,404586,202401
184995,510373,569969,202401
289442,965844,114498,202401
576247,558267,522075,202401
600964,298206,784896,202401
118095,743782,336560,202401
254483,254445,828549,202401
135373,773652,306690,202401
23253,34534,1070505,202401
32776,599524,480818,202401
6504,777736,302606,202401
295103,694065,386277,202401
71757,295842,787259,202401
585118,344845,735834,202401
573511,76485,1028585,202401
610083,254606,828385,202401
396702,703051,377291,202401
150990,856965,223377,202401
379700,149783,938309,202401
110276,395687,684221,202401
557086,428556,651441,202401
368675,308474,774648,202401
48004,842640,237702,202401
621054,259014,823978,202401
238842,783871,296471,202401
538851,680064,400278,202401
268369,603089,477253,202401
429250,1054940,25402,202401
325492,357423,722441,202401
414252,621211,459131,202401
75776,250591,832407,202401
387910,830354,249988,202401
185156,871542,208800,202401
513404,867997,212345,202401
352008,660395,419947,202401
391594,813289,267053,202401
259887,600468,479874,202401
603625,683368,396974,202401
365047,164120,923996,202401
34071,501097,579245,202401
93164,463510,616832,202401
504644,853904,226438,202401
620222,41003,1064100,202401
349503,364338,715513,202401
601456,691421,388921,202401
1547,944231,136111,202401
320077,362887,716969,202401
301748,398075,681827,202401
376023,114938,972882,202401
82809,177739,910376,202401
472617,119402,968425,202401
40578,240172,842848,202401
333633,46670,1058162,202401
129592,1049910,30432,202401
119443,783281,297061,202401
334924,93589,994184,202401
217990,132090,955812,202401
322531,354371,725492,202401
44816,784616,295726,202401
541083,839168,241174,202401
366983,397711,682191,202401
102907,698231,382111,202401
336360,808633,271709,202401
440923,64771,1040240,202401
155621,435639,644587,202401
12016,37073,1067985,202401
45505,454026,626317,202401
460334,469965,610377,202401
410662,965921,114421,202401
511007,248173,834827,202401
92722,657778,422564,202401
250271,140760,947349,202401
313004,553725,526617,202401
309463,714252,366090,202401
408305,529735,550607,202401
114672,445134,635199,202401
399833,610193,470149,202401
432268,369836,710018,202401
559478,343512,737157,202401
426295,396894,683010,202401
163371,364437,715414,202401
63716,679378,400964,202401
401180,716174,364168,202401
437360,817400,262942,202401
276436,1001675,78667,202401
59124,741296,339046,202401
262623,924907,155435,202401
232264,730939,349403,202401
598452,529247,551095,202401
491862,695689,384653,202401
538617,845070,235272,202401
4726,180616,907514,202401
346246,270739,812266,202401
482937,769684,310658,202401
320164,738438,341904,202401
255660,224384,858421,202401
154668,614128,466214,202401
131931,885695,194647,202401
245004,331976,748590,202401
144516,747579,332763,202401
562002,353275,726594,202401
471373,1036296,44046,202401
490696,869369,210973,202401
115365,379386,700471,202401
129898,1022482,57860,202401
441785,247312,835686,202401
2176,780239,300103,202401
260057,969345,110997,202401
301454,755984,324358,202401
420239,745019,335323,202401
620310,386094,693756,202401
478839,275277,807751,202401
253662,478308,602034,202401
110452,566486,513856,202401
142808,291128,791929,202401
113025,576077,504265,202401
590198,265751,817248,202401
600164,527071,553271,202401
496586,634019,446323,202401
621913,348551,732195,202401
554361,53779,1051170,202401
301836,207340,875346,202401
430439,806242,274100,202401
127950,94064,993711,202401
457598,709683,370659,202401
431506,1058038,22304,202401
230853,554256,526086,202401
521152,732902,347440,202401
627905,870808,209534,202401
275636,507041,573301,202401
328935,142045,946054,202401
589417,469032,611310,202401
200323,634625,445717,202401
267173,473100,607242,202401
542135,211520,871234,202401
281728,487389,592953,202401
255976,1000250,80092,202401
520875,1024863,55479,202401
543093,930091,150251,202401
361986,151538,936561,202401
147082,148511,939585,202401
122640,267878,815132,202401
157482,465029,615313,202401
525833,1037323,43019,202401
93633,227019,855798,202401
614422,189856,898379,202401
3693,899908,180434,202401
294361,569418,510924,202401
477316,213813,868947,202401
522185,94726,993047,202401
314359,1060378,19964,202401
315039,1059003,21339,202401
442217,43437,1061384,202401
499079,467425,612917,202401
210316,1018557,61785,202401
111339,776942,303400,202401
603393,870407,209935,202401
65287,443654,636668,202401
193245,606919,473423,202401
388843,591114,489228,202401
33129,744935,335407,202401
16845,878827,201515,202401
448736,751059,329283,202401
519462,637915,442427,202401
232495,590975,489367,202401
258584,400115,679793,202401
447258,524261,556081,202401
416777,72100,1032959,202401
505264,468087,612255,202401
214206,689508,390834,202401
214206,689404,390938,202401
172250,228019,854808,202401
280254,1038448,41894,202401
219726,434177,645983,202401
60699,192963,895284,202401
30202,780355,299987,202401
434842,973452,106890,202401
28698,319396,763750,202401
513710,679112,401230,202401
223172,446894,633450,202401
375097,1067650,12692,202401
560560,668338,412004,202401
329951,259118,823871,202401
42290,847569,232773,202401
537830,571278,509064,202401
522556,221043,861749,202401
60026,1036153,44189,202401
4939,1004529,75813,202401
565243,695315,385027,202401
624595,459444,620900,202401
142747,790875,289467,202401
147270,479321,601021,202401
407084,755374,324968,202401
505965,707298,373044,202401
79113,291694,791364,202401
217649,870183,210159,202401
346329,534108,546234,202401
317821,265608,817390,202401
247464,534994,545348,202401
485244,781317,299025,202401
193155,960805,119537,202401
381895,384347,695510,202401
153743,1070120,10222,202401
64422,643599,436743,202401
90105,618105,462237,202401
11583,476825,603517,202401
510300,678950,401392,202401
619595,842947,237395,202401
289665,529321,551021,202401
277573,890116,190226,202401
166661,991142,89200,202401
337813,486117,594225,202401
168389,201348,886922,202401
125834,94522,993256,202401
345679,985236,95106,202401
513266,956522,123820,202401
489317,469992,610350,202401
30389,674388,405954,202401
102237,644930,435412,202401
80006,441038,639279,202401
64236,243426,839576,202401
478114,692078,388264,202401
261511,203915,881334,202401
125015,1023737,56605,202401
26506,39785,1065306,202401
83707,542596,537746,202401
454676,1016339,64003,202401
155716,879195,201147,202401
248862,622470,457872,202401
45505,351006,729763,202401
83138,497414,582928,202401
296402,286118,796946,202401
549801,120778,967043,202401
310950,814931,265411,202401
176201,293145,789932,202401
287030,704083,376259,202401
488951,471428,608914,202401
611638,589169,491173,202401
329883,253644,829357,202401
350700,871421,208921,202401
351497,280370,802671,202401
392384,185854,902295,202401
549413,1018550,61792,202401
581251,858759,221583,202401
565618,480815,599527,202401
356812,176597,911510,202401
393974,248005,834998,202401
191056,965781,114561,202401
293683,802373,277969,202401
366959,962749,117593,202401
183498,441415,638895,202401
41534,744202,336140,202401
409012,534105,546237,202401
217504,750010,330332,202401
275057,236856,846084,202401
375758,826445,253897,202401
619536,964195,116147,202401
606512,108705,979088,202401
257288,1042102,38240,202401
382509,103124,984647,202401
173554,645232,435110,202401
156485,276868,806160,202401
228922,732019,348323,202401
389566,353645,726223,202401
488547,375173,704674,202401
301691,296605,786494,202401
206532,665205,415137,202401
320129,442323,637983,202401
444640,836865,243477,202401
54763,809166,271176,202401
192550,795585,284757,202401
215792,467792,612550,202401
128008,487637,592705,202401
283239,663049,417293,202401
548570,395002,684909,202401
411662,795993,284349,202401
476955,128128,959724,202401
172381,710502,369840,202401
572965,1003668,76674,202401
325757,386543,693307,202401
361428,724568,355774,202401
99097,655864,424478,202401
468555,144219,943883,202401
36439,653464,426878,202401
340594,874982,205360,202401
150807,430605,649413,202401
489125,1054832,25510,202401
502551,385294,694559,202401
229946,421454,658535,202401
35694,469459,610883,202401
108465,1033645,46697,202401
544313,611309,469033,202401
167421,420904,659085,202401
245465,494935,585407,202401
105925,218229,864544,202401
260568,603897,476445,202401
185995,1039366,40976,202401
205487,657211,423131,202401
79238,806123,274219,202401
228559,996844,83498,202401
131185,322180,760960,202401
324887,362894,716962,202401
450528,995633,84709,202401
573333,726430,353912,202401
599815,764204,316138,202401
271612,838126,242216,202401
175740,535023,545319,202401
258496,288722,794343,202401
83536,422616,657370,202401
486651,847422,232920,202401
479886,252551,830459,202401
542675,574722,505620,202401
314583,493901,586441,202401
87135,273912,809106,202401
442315,426437,653542,202401
435239,155915,932180,202401
51274,109659,978135,202401
510665,628018,452324,202401
356734,441601,638708,202401
952,409968,669951,202401
167509,844582,235760,202401
629240,843034,237308,202401
117636,962164,118178,202401
248154,709043,371299,202401
272428,475878,604464,202401
249207,403955,675964,202401
550192,226282,856531,202401
550343,69586,1035467,202401
151478,188057,900106,202401
595817,490906,589436,202401
108675,689328,391014,202401
